uid treatment rep update steal_count donate_count difference
VT0.25_1 VT0.25 1 45500 345593 6088 -339505
VT0.25_1 VT0.25 1 45600 341852 5723 -336129
VT0.25_1 VT0.25 1 45700 337232 5881 -331351
VT0.25_1 VT0.25 1 45800 338157 6298 -331859
VT0.25_1 VT0.25 1 45900 338088 6680 -331408
VT0.25_1 VT0.25 1 46000 340098 6123 -333975
VT0.25_1 VT0.25 1 46100 342415 6308 -336107
VT0.25_1 VT0.25 1 46200 339557 6595 -332962
VT0.25_1 VT0.25 1 46300 342098 6403 -335695
VT0.25_1 VT0.25 1 46400 340968 7120 -333848
VT0.25_1 VT0.25 1 46500 337636 7587 -330049
VT0.25_1 VT0.25 1 46600 337317 8221 -329096
VT0.25_1 VT0.25 1 46700 336969 7376 -329593
VT0.25_1 VT0.25 1 46800 337342 6173 -331169
VT0.25_1 VT0.25 1 46900 334740 5969 -328771
VT0.25_1 VT0.25 1 47000 337629 6129 -331500
VT0.25_1 VT0.25 1 47100 337261 6133 -331128
VT0.25_1 VT0.25 1 47200 338403 6098 -332305
VT0.25_1 VT0.25 1 47300 339468 6727 -332741
VT0.25_1 VT0.25 1 47400 337217 6359 -330858
VT0.25_1 VT0.25 1 47500 335981 6004 -329977
VT0.25_1 VT0.25 1 47600 333439 6535 -326904
VT0.25_1 VT0.25 1 47700 334502 5905 -328597
VT0.25_1 VT0.25 1 47800 335519 6440 -329079
VT0.25_1 VT0.25 1 47900 336186 6753 -329433
