uid treatment rep update steal_count donate_count difference diff_per_org
VT0.75_26 VT0.75 26 8300 69145 29331 -39814 -4.779018125075021
VT0.75_26 VT0.75 26 8400 63134 28942 -34192 -4.029699469652328
VT0.75_26 VT0.75 26 8500 61065 29296 -31769 -3.760535037878788
VT0.75_26 VT0.75 26 8600 62953 29998 -32955 -3.8811682958426568
VT0.75_26 VT0.75 26 8700 61406 29708 -31698 -3.7588046958377803
VT0.75_26 VT0.75 26 8800 58200 28506 -29694 -3.5095142418153884
VT0.75_26 VT0.75 26 8900 59996 26699 -33297 -3.9145309193510465
VT0.75_26 VT0.75 26 9000 61824 27806 -34018 -4.015344664778093
VT0.75_26 VT0.75 26 9100 59066 27805 -31261 -3.711826169555925
VT0.75_26 VT0.75 26 9200 61380 28846 -32534 -3.845626477541371
VT0.75_26 VT0.75 26 9300 61544 28567 -32977 -3.8989122724048237
VT0.75_26 VT0.75 26 9400 57022 28927 -28095 -3.343050928129462
VT0.75_26 VT0.75 26 9500 56671 30359 -26312 -3.0999057492931197
VT0.75_26 VT0.75 26 9600 62249 27102 -35147 -4.176708259061201
VT0.75_26 VT0.75 26 9700 58448 27272 -31176 -3.6842354053415267
VT0.75_26 VT0.75 26 9800 61242 28265 -32977 -3.959298835394405
VT0.75_26 VT0.75 26 9900 62149 28403 -33746 -3.981828908554572
VT0.75_26 VT0.75 26 10000 56690 28430 -28260 -3.32705439133506
VT0.75_26 VT0.75 26 10100 61183 27986 -33197 -3.9676108521572844
VT0.75_26 VT0.75 26 10200 56376 26579 -29797 -3.557850746268657
VT0.75_26 VT0.75 26 10300 60406 26458 -33948 -4.037583254043768
VT0.75_26 VT0.75 26 10400 55842 25028 -30814 -3.654845214090855
VT0.75_26 VT0.75 26 10500 63223 26247 -36976 -4.34041554173025
VT0.75_26 VT0.75 26 10600 65877 25882 -39995 -4.716947753272792
VT0.75_26 VT0.75 26 10700 68348 27439 -40909 -4.85855106888361
VT0.75_26 VT0.75 26 10800 63037 28739 -34298 -4.076785926542256
VT0.75_26 VT0.75 26 10900 63897 28299 -35598 -4.267321985135459
VT0.75_26 VT0.75 26 11000 62516 28938 -33578 -3.943857176415316
VT0.75_26 VT0.75 26 11100 63511 28341 -35170 -4.153773473485296
VT0.75_26 VT0.75 26 11200 59490 28263 -31227 -3.7060289579871823
VT0.75_26 VT0.75 26 11300 56940 27908 -29032 -3.4631993319813907
VT0.75_26 VT0.75 26 11400 63441 29615 -33826 -3.984216725559482
VT0.75_26 VT0.75 26 11500 58187 31107 -27080 -3.208911008413319
VT0.75_26 VT0.75 26 11600 58450 31711 -26739 -3.189669569366575
VT0.75_26 VT0.75 26 11700 62141 31322 -30819 -3.645924523837691
VT0.75_26 VT0.75 26 11800 65038 31818 -33220 -3.8908409463574607
VT0.75_26 VT0.75 26 11900 65568 33414 -32154 -3.807009235140895
VT0.75_26 VT0.75 26 12000 65494 30678 -34816 -4.0734760734760735
VT0.75_26 VT0.75 26 12100 61416 28253 -33163 -3.9075055967950982
VT0.75_26 VT0.75 26 12200 57470 30324 -27146 -3.194022826214849
VT0.75_26 VT0.75 26 12300 63858 30179 -33679 -3.9645673925838727
VT0.75_26 VT0.75 26 12400 57626 30585 -27041 -3.208091114011152
VT0.75_26 VT0.75 26 12500 53704 28211 -25493 -3.0165660868536266
VT0.75_26 VT0.75 26 12600 54818 28599 -26219 -3.1146353052981706
VT0.75_26 VT0.75 26 12700 55709 26827 -28882 -3.4200118413262284
VT0.75_26 VT0.75 26 12800 57303 27998 -29305 -3.4680473372781067
VT0.75_26 VT0.75 26 12900 60308 26229 -34079 -4.025871234494979
VT0.75_26 VT0.75 26 13000 55881 27112 -28769 -3.3861817325800376
VT0.75_26 VT0.75 26 13100 67442 29243 -38199 -4.541012838801712
VT0.75_26 VT0.75 26 13200 60916 29334 -31582 -3.7238533191840584
VT0.75_26 VT0.75 26 13300 61068 26958 -34110 -4.0271546635183
VT0.75_26 VT0.75 26 13400 63309 27079 -36230 -4.26335608378442
VT0.75_26 VT0.75 26 13500 67915 31188 -36727 -4.308152492668622
VT0.75_26 VT0.75 26 13600 69626 35154 -34472 -4.059828053232835
VT0.75_26 VT0.75 26 13700 60955 27783 -33172 -3.9476377484231824
VT0.75_26 VT0.75 26 13800 69631 26326 -43305 -5.112147326171645
VT0.75_26 VT0.75 26 13900 66016 30635 -35381 -4.139096864763688
VT0.75_26 VT0.75 26 14000 61316 31040 -30276 -3.5804162724692525
VT0.75_26 VT0.75 26 14100 57180 30510 -26670 -3.145789101203114
VT0.75_26 VT0.75 26 14200 62381 31916 -30465 -3.6263540054755388
VT0.75_26 VT0.75 26 14300 65956 32290 -33666 -3.9733270388292223
VT0.75_26 VT0.75 26 14400 64175 34236 -29939 -3.5497984349063314
VT0.75_26 VT0.75 26 14500 62498 32585 -29913 -3.5072106929300033
VT0.75_26 VT0.75 26 14600 54975 36755 -18220 -2.152900862578282
VT0.75_26 VT0.75 26 14700 61632 39507 -22125 -2.6155573944910744
VT0.75_26 VT0.75 26 14800 58342 39636 -18706 -2.227700369179469
VT0.75_26 VT0.75 26 14900 64860 35436 -29424 -3.4309701492537314
VT0.75_26 VT0.75 26 15000 69454 33035 -36419 -4.280559473436766
VT0.75_26 VT0.75 26 15100 61122 30163 -30959 -3.652548371873525
VT0.75_26 VT0.75 26 15200 59048 27724 -31324 -3.6559290382819793
VT0.75_26 VT0.75 26 15300 64569 29054 -35515 -4.1806945261918775
VT0.75_26 VT0.75 26 15400 67570 37133 -30437 -3.5703225806451613
VT0.75_26 VT0.75 26 15500 63758 68583 4825 0.5655843394678233
VT0.75_26 VT0.75 26 15600 70410 130707 60297 7.064674868189806
VT0.75_26 VT0.75 26 15700 69463 148420 78957 9.305480259281085
VT0.75_26 VT0.75 26 15800 74250 138957 64707 7.668523346764636
VT0.75_26 VT0.75 26 15900 79009 119149 40140 4.72791519434629
VT0.75_26 VT0.75 26 16000 82223 121593 39370 4.63394538606403
VT0.75_26 VT0.75 26 16100 81727 146821 65094 7.633868887064618
VT0.75_26 VT0.75 26 16200 96369 169416 73047 8.489888423988843
VT0.75_26 VT0.75 26 16300 88730 190239 101509 11.964757190004715
VT0.75_26 VT0.75 26 16400 72500 214281 141781 16.658559511220773
VT0.75_26 VT0.75 26 16500 71947 232408 160461 18.96029776674938
VT0.75_26 VT0.75 26 16600 78179 209696 131517 15.335471082089553
VT0.75_26 VT0.75 26 16700 79044 155460 76416 8.842397593149734
VT0.75_26 VT0.75 26 16800 86287 150010 63723 7.436456996148909
VT0.75_26 VT0.75 26 16900 94567 165643 71076 8.261769150296407
VT0.75_26 VT0.75 26 17000 82580 145410 62830 7.2846376811594205
VT0.75_26 VT0.75 26 17100 83392 127762 44370 5.176154923005133
VT0.75_26 VT0.75 26 17200 82451 157666 75215 8.752036304398418
VT0.75_26 VT0.75 26 17300 72811 177046 104235 12.278831428908
VT0.75_26 VT0.75 26 17400 74913 172565 97652 11.377373878597227
VT0.75_26 VT0.75 26 17500 76374 153791 77417 9.068408105891999
VT0.75_26 VT0.75 26 17600 81219 160993 79774 9.38628073891046
VT0.75_26 VT0.75 26 17700 73363 181887 108524 12.685447106954998
VT0.75_26 VT0.75 26 17800 71232 150806 79574 9.245265481584756
VT0.75_26 VT0.75 26 17900 74480 170496 96016 11.261552897020877
VT0.75_26 VT0.75 26 18000 81519 220078 138559 16.13966220151427
VT0.75_26 VT0.75 26 18100 77887 217658 139771 16.383894033524793
VT0.75_26 VT0.75 26 18200 71714 189723 118009 13.718786328760753
VT0.75_26 VT0.75 26 18300 74535 177213 102678 11.985292401073888
VT0.75_26 VT0.75 26 18400 77782 168284 90502 10.576370223209068
VT0.75_26 VT0.75 26 18500 77826 146121 68295 7.916425176770604
VT0.75_26 VT0.75 26 18600 76722 162323 85601 9.964032126644163
VT0.75_26 VT0.75 26 18700 77492 165894 88402 10.280497732294453
VT0.75_26 VT0.75 26 18800 83366 181308 97942 11.400535444069375
VT0.75_26 VT0.75 26 18900 66666 191512 124846 14.532184844604819
VT0.75_26 VT0.75 26 19000 69735 185829 116094 13.685488624307439
VT0.75_26 VT0.75 26 19100 66886 193253 126367 14.656344235676178
VT0.75_26 VT0.75 26 19200 68623 175835 107212 12.481024447031432
VT0.75_26 VT0.75 26 19300 69459 172349 102890 12.067792634295097
VT0.75_26 VT0.75 26 19400 76471 176899 100428 11.688547486033519
VT0.75_26 VT0.75 26 19500 67569 174523 106954 12.557708113185393
VT0.75_26 VT0.75 26 19600 68902 193888 124986 14.580727951469902
VT0.75_26 VT0.75 26 19700 70973 175914 104941 12.225186393289842
VT0.75_26 VT0.75 26 19800 74497 175493 100996 11.942296322573016
VT0.75_26 VT0.75 26 19900 80682 176959 96277 11.209337524740947
VT0.75_26 VT0.75 26 20000 74879 159622 84743 9.935865869386799
VT0.75_26 VT0.75 26 20100 76941 170779 93838 11.007390029325514
VT0.75_26 VT0.75 26 20200 75150 179852 104702 12.270244931442635
VT0.75_26 VT0.75 26 20300 64467 181229 116762 13.645202757975927
VT0.75_26 VT0.75 26 20400 68264 187691 119427 13.968070175438596
VT0.75_26 VT0.75 26 20500 63855 173171 109316 12.754171041885428
VT0.75_26 VT0.75 26 20600 67229 190211 122982 14.363700070077085
VT0.75_26 VT0.75 26 20700 67401 156745 89344 10.438602640495384
VT0.75_26 VT0.75 26 20800 61080 147694 86614 10.109010270774977
VT0.75_26 VT0.75 26 20900 70762 107446 36684 4.267069908107479
VT0.75_26 VT0.75 26 21000 66943 75201 8258 0.9625830516377201
VT0.75_26 VT0.75 26 21100 64950 81325 16375 1.9038483897221254
VT0.75_26 VT0.75 26 21200 63232 96006 32774 3.8625810253388333
VT0.75_26 VT0.75 26 21300 64393 99287 34894 4.097944803288315
VT0.75_26 VT0.75 26 21400 61250 130255 69005 8.075482738443535
VT0.75_26 VT0.75 26 21500 59107 145042 85935 10.046177227028291
VT0.75_26 VT0.75 26 21600 64539 173797 109258 12.846325690770135
VT0.75_26 VT0.75 26 21700 60021 205369 145348 17.109829311359622
VT0.75_26 VT0.75 26 21800 63521 203141 139620 16.377712609970676
VT0.75_26 VT0.75 26 21900 69383 208214 138831 16.38897414709007
VT0.75_26 VT0.75 26 22000 67513 235471 167958 19.566402609506056
VT0.75_26 VT0.75 26 22100 74801 241773 166972 19.54717864668696
VT0.75_26 VT0.75 26 22200 69255 238389 169134 20.0538297367797
VT0.75_26 VT0.75 26 22300 64118 219038 154920 18.204465334900117
VT0.75_26 VT0.75 26 22400 65740 220464 154724 18.043615160349855
VT0.75_26 VT0.75 26 22500 68304 229915 161611 18.881995560228997
VT0.75_26 VT0.75 26 22600 64874 222639 157765 18.493142656195054
VT0.75_26 VT0.75 26 22700 66112 212626 146514 17.257243816254416
VT0.75_26 VT0.75 26 22800 62764 216279 153515 18.003400961651227
VT0.75_26 VT0.75 26 22900 57733 228839 171106 20.01942201942202
VT0.75_26 VT0.75 26 23000 69032 237430 168398 19.80919891777438
VT0.75_26 VT0.75 26 23100 69407 179729 110322 12.762841277186487
VT0.75_26 VT0.75 26 23200 63967 175834 111867 13.012329882517157
VT0.75_26 VT0.75 26 23300 66570 178659 112089 13.024517778294213
VT0.75_26 VT0.75 26 23400 73993 187672 113679 13.226178010471203
VT0.75_26 VT0.75 26 23500 69417 170708 101291 11.929219173242256
VT0.75_26 VT0.75 26 23600 75207 197512 122305 14.338218053927315
VT0.75_26 VT0.75 26 23700 73141 249129 175988 20.454207345420734
VT0.75_26 VT0.75 26 23800 72912 239939 167027 19.555906802482145
VT0.75_26 VT0.75 26 23900 64988 201982 136994 16.103679322910544
VT0.75_26 VT0.75 26 24000 71894 209833 137939 16.16914781385535
VT0.75_26 VT0.75 26 24100 69558 219866 150308 17.491912021412777
VT0.75_26 VT0.75 26 24200 73881 211110 137229 16.033298282509637
VT0.75_26 VT0.75 26 24300 62064 229609 167545 19.52966546217508
VT0.75_26 VT0.75 26 24400 63991 218190 154199 18.081496247654783
VT0.75_26 VT0.75 26 24500 68601 219141 150540 17.648300117233294
VT0.75_26 VT0.75 26 24600 68749 189608 120859 14.092700559701493
VT0.75_26 VT0.75 26 24700 75217 191336 116119 13.810537583254044
VT0.75_26 VT0.75 26 24800 71036 216340 145304 17.028477674909176
VT0.75_26 VT0.75 26 24900 68196 220035 151839 17.850811192099695
VT0.75_26 VT0.75 26 25000 75366 202924 127558 14.866899766899767
VT0.75_26 VT0.75 26 25100 72303 194892 122589 14.401903195488721
VT0.75_26 VT0.75 26 25200 72661 189177 116516 13.632385632385633
VT0.75_26 VT0.75 26 25300 68670 194554 125884 14.661542045189844
VT0.75_26 VT0.75 26 25400 69147 201065 131918 15.448881602061132
VT0.75_26 VT0.75 26 25500 69085 196117 127032 14.86449801076527
VT0.75_26 VT0.75 26 25600 70674 168783 98109 11.41598789853386
VT0.75_26 VT0.75 26 25700 73481 183106 109625 12.797688536072846
VT0.75_26 VT0.75 26 25800 67194 175626 108432 12.722280887011616
VT0.75_26 VT0.75 26 25900 73148 177644 104496 12.180440610793799
VT0.75_26 VT0.75 26 26000 65756 170060 104304 12.17224880382775
VT0.75_26 VT0.75 26 26100 71212 171533 100321 11.699241982507289
VT0.75_26 VT0.75 26 26200 68556 180476 111920 13.073239107580891
VT0.75_26 VT0.75 26 26300 65071 168586 103515 12.090049053959355
VT0.75_26 VT0.75 26 26400 70481 183164 112683 13.179298245614035
VT0.75_26 VT0.75 26 26500 77275 179384 102109 11.990253640206669
VT0.75_26 VT0.75 26 26600 65456 194462 129006 15.21476589220427
VT0.75_26 VT0.75 26 26700 64088 192073 127985 15.058830450641253
VT0.75_26 VT0.75 26 26800 71682 186067 114385 13.34558394586396
VT0.75_26 VT0.75 26 26900 77090 163954 86864 10.04672681008559
VT0.75_26 VT0.75 26 27000 77567 166486 88919 10.369562682215744
VT0.75_26 VT0.75 26 27100 67986 173045 105059 12.428605228912811
VT0.75_26 VT0.75 26 27200 72170 157612 85442 9.965243760205272
VT0.75_26 VT0.75 26 27300 71289 160618 89329 10.40766631713853
VT0.75_26 VT0.75 26 27400 68921 176792 107871 12.591455585385782
VT0.75_26 VT0.75 26 27500 62704 177985 115281 13.61211477151966
VT0.75_26 VT0.75 26 27600 70159 204622 134463 15.770935960591133
VT0.75_26 VT0.75 26 27700 65679 244326 178647 21.019767031415462
VT0.75_26 VT0.75 26 27800 60501 257873 197372 23.10876946493385
VT0.75_26 VT0.75 26 27900 73651 231451 157800 18.508092892329344
VT0.75_26 VT0.75 26 28000 65720 242895 177175 20.80739870816207
VT0.75_26 VT0.75 26 28100 72010 248411 176401 20.680070339976552
VT0.75_26 VT0.75 26 28200 72945 205029 132084 15.40517844646606
VT0.75_26 VT0.75 26 28300 69250 208164 138914 16.184783875101946
VT0.75_26 VT0.75 26 28400 70285 211117 140832 16.50632911392405
VT0.75_26 VT0.75 26 28500 63883 191776 127893 15.039158043273753
VT0.75_26 VT0.75 26 28600 69176 169413 100237 11.682634032634033
VT0.75_26 VT0.75 26 28700 68525 186097 117572 13.848292108362779
VT0.75_26 VT0.75 26 28800 58371 184825 126454 14.835053965274518
VT0.75_26 VT0.75 26 28900 68414 166598 98184 11.509084515297152
VT0.75_26 VT0.75 26 29000 69248 139112 69864 8.152158693115519
VT0.75_26 VT0.75 26 29100 71211 183971 112760 13.08424228359248
VT0.75_26 VT0.75 26 29200 71559 217984 146425 17.238639039321875
VT0.75_26 VT0.75 26 29300 72394 214581 142187 16.491185339828345
VT0.75_26 VT0.75 26 29400 69725 211396 141671 16.749940884369828
VT0.75_26 VT0.75 26 29500 74461 179796 105335 12.351665103189493
VT0.75_26 VT0.75 26 29600 65986 159522 93536 10.953975875395246
VT0.75_26 VT0.75 26 29700 65052 177126 112074 13.189831705307755
VT0.75_26 VT0.75 26 29800 66139 201065 134926 15.786357786357787
VT0.75_26 VT0.75 26 29900 62937 239831 176894 20.934201183431952
VT0.75_26 VT0.75 26 30000 60331 237485 177154 20.819602773533905
VT0.75_26 VT0.75 26 30100 61669 223144 161475 18.817736860505768
VT0.75_26 VT0.75 26 30200 64903 232584 167681 19.80406283217196
VT0.75_26 VT0.75 26 30300 68733 221113 152380 17.768190298507463
VT0.75_26 VT0.75 26 30400 66282 187700 121418 14.301295641931684
VT0.75_26 VT0.75 26 30500 63633 162569 98936 11.591798476859989
VT0.75_26 VT0.75 26 30600 66140 181511 115371 13.595451331604997
VT0.75_26 VT0.75 26 30700 75266 162107 86841 10.197393142320339
VT0.75_26 VT0.75 26 30800 66879 157572 90693 10.622276879831341
VT0.75_26 VT0.75 26 30900 65867 119753 53886 6.241862620178385
VT0.75_26 VT0.75 26 31000 64409 96402 31993 3.700323849178811
VT0.75_26 VT0.75 26 31100 69245 110813 41568 4.802218114602588
VT0.75_26 VT0.75 26 31200 71472 122752 51280 5.987856141989725
VT0.75_26 VT0.75 26 31300 67608 132195 64587 7.555802526906879
VT0.75_26 VT0.75 26 31400 72038 119398 47360 5.514029572709279
VT0.75_26 VT0.75 26 31500 75019 134154 59135 6.890584945234211
VT0.75_26 VT0.75 26 31600 67992 153248 85256 9.955161139654367
VT0.75_26 VT0.75 26 31700 68512 136296 67784 7.891036088474971
VT0.75_26 VT0.75 26 31800 67937 150486 82549 9.66050321825629
VT0.75_26 VT0.75 26 31900 60278 174385 114107 13.336489013557737
VT0.75_26 VT0.75 26 32000 68393 171498 103105 11.962524654832347
VT0.75_26 VT0.75 26 32100 60836 156273 95437 11.267650531286895
VT0.75_26 VT0.75 26 32200 71673 195321 123648 14.444859813084111
VT0.75_26 VT0.75 26 32300 69048 210118 141070 16.329436277346915
VT0.75_26 VT0.75 26 32400 66564 202909 136345 16.07083922677982
VT0.75_26 VT0.75 26 32500 66975 205632 138657 16.31258823529412
VT0.75_26 VT0.75 26 32600 67656 207332 139676 16.38235984048792
VT0.75_26 VT0.75 26 32700 69552 218230 148678 17.5224513847967
VT0.75_26 VT0.75 26 32800 63039 201720 138681 16.26184333958724
VT0.75_26 VT0.75 26 32900 71968 206928 134960 15.799578553032077
VT0.75_26 VT0.75 26 33000 70607 218574 147967 17.43660146123026
VT0.75_26 VT0.75 26 33100 72377 232650 160273 18.734424313267095
VT0.75_26 VT0.75 26 33200 66013 224845 158832 18.653200234879623
VT0.75_26 VT0.75 26 33300 71493 220306 148813 17.40910154422087
VT0.75_26 VT0.75 26 33400 68000 201257 133257 15.603864168618268
VT0.75_26 VT0.75 26 33500 74404 220226 145822 17.133356832334627
VT0.75_26 VT0.75 26 33600 69439 229579 160140 18.75175644028103
VT0.75_26 VT0.75 26 33700 67766 209211 141445 16.636673723829688
VT0.75_26 VT0.75 26 33800 73319 191910 118591 13.91423207790684
VT0.75_26 VT0.75 26 33900 70390 204380 133990 15.605637083624504
VT0.75_26 VT0.75 26 34000 64895 224388 159493 18.658516612073
VT0.75_26 VT0.75 26 34100 64585 232471 167886 19.86816568047337
VT0.75_26 VT0.75 26 34200 74842 215926 141084 16.47792571829012
VT0.75_26 VT0.75 26 34300 68349 186642 118293 13.898836799436024
VT0.75_26 VT0.75 26 34400 65593 189340 123747 14.480107652703019
VT0.75_26 VT0.75 26 34500 65201 197302 132101 15.430557177899779
VT0.75_26 VT0.75 26 34600 72040 186436 114396 13.401593252108716
VT0.75_26 VT0.75 26 34700 68969 228261 159292 18.740235294117646
VT0.75_26 VT0.75 26 34800 71162 232125 160963 18.9613617622806
VT0.75_26 VT0.75 26 34900 73401 228761 155360 18.301331134409235
VT0.75_26 VT0.75 26 35000 65954 223567 157613 18.514389756842476
VT0.75_26 VT0.75 26 35100 63919 224861 160942 18.97006129184347
VT0.75_26 VT0.75 26 35200 66593 215415 148822 17.391842935608274
VT0.75_26 VT0.75 26 35300 77242 207999 130757 15.415821740155623
VT0.75_26 VT0.75 26 35400 71544 204482 132938 15.531954667601354
VT0.75_26 VT0.75 26 35500 67710 188432 120722 14.029285299244625
VT0.75_26 VT0.75 26 35600 77714 187475 109761 12.827042187682599
VT0.75_26 VT0.75 26 35700 71262 197762 126500 14.838709677419354
VT0.75_26 VT0.75 26 35800 65050 191053 126003 14.697655429837862
VT0.75_26 VT0.75 26 35900 63039 238426 175387 20.534714904577918
VT0.75_26 VT0.75 26 36000 62469 252282 189813 22.236761949390814
VT0.75_26 VT0.75 26 36100 68542 241638 173096 20.261734753599438
VT0.75_26 VT0.75 26 36200 70867 215625 144758 16.950585480093675
VT0.75_26 VT0.75 26 36300 70663 207715 137052 16.11239125323301
VT0.75_26 VT0.75 26 36400 62738 233352 170614 20.107719505008838
VT0.75_26 VT0.75 26 36500 72737 229005 156268 18.291934917476297
VT0.75_26 VT0.75 26 36600 66070 224168 158098 18.75421115065243
VT0.75_26 VT0.75 26 36700 66445 244109 177664 20.80374707259953
VT0.75_26 VT0.75 26 36800 68699 260362 191663 22.490377845576155
VT0.75_26 VT0.75 26 36900 69176 258100 188924 22.16117302052786
VT0.75_26 VT0.75 26 37000 69406 247574 178168 20.833489242282507
VT0.75_26 VT0.75 26 37100 65621 230691 165070 19.351699882766706
VT0.75_26 VT0.75 26 37200 65895 220105 154210 18.189431469686248
VT0.75_26 VT0.75 26 37300 72992 215731 142739 16.834414435664584
VT0.75_26 VT0.75 26 37400 71236 206024 134788 15.760991580916745
VT0.75_26 VT0.75 26 37500 70474 210056 139582 16.452380952380953
VT0.75_26 VT0.75 26 37600 65019 223243 158224 18.651892019332784
VT0.75_26 VT0.75 26 37700 67856 203363 135507 15.92700987306065
VT0.75_26 VT0.75 26 37800 73896 200562 126666 14.721757322175732
VT0.75_26 VT0.75 26 37900 60660 228692 168032 19.538604651162792
VT0.75_26 VT0.75 26 38000 66407 219261 152854 17.934295435879385
VT0.75_26 VT0.75 26 38100 61074 202887 141813 16.599906356081004
VT0.75_26 VT0.75 26 38200 62219 198555 136336 16.011274221961244
VT0.75_26 VT0.75 26 38300 67794 198782 130988 15.236477841107362
VT0.75_26 VT0.75 26 38400 65578 190522 124944 14.749616338094675
VT0.75_26 VT0.75 26 38500 59895 189155 129260 15.10752688172043
VT0.75_26 VT0.75 26 38600 73149 173126 99977 11.686382232612507
VT0.75_26 VT0.75 26 38700 83664 162654 78990 9.18702023726448
VT0.75_26 VT0.75 26 38800 70703 185542 114839 13.439321240491516
VT0.75_26 VT0.75 26 38900 62063 188369 126306 14.784736041203324
VT0.75_26 VT0.75 26 39000 70065 179928 109863 12.917460317460318
VT0.75_26 VT0.75 26 39100 61457 165584 104127 12.187148876404494
VT0.75_26 VT0.75 26 39200 60736 160738 100002 11.603852401949409
VT0.75_26 VT0.75 26 39300 63058 188022 124964 14.551001397298556
VT0.75_26 VT0.75 26 39400 65435 189245 123810 14.485784485784485
VT0.75_26 VT0.75 26 39500 72098 188962 116864 13.698745750791232
VT0.75_26 VT0.75 26 39600 74171 189964 115793 13.516166686121162
VT0.75_26 VT0.75 26 39700 64797 154046 89249 10.399557212770915
VT0.75_26 VT0.75 26 39800 69547 174497 104950 12.266245909303413
VT0.75_26 VT0.75 26 39900 70874 199032 128158 14.917704574554767
VT0.75_26 VT0.75 26 40000 61213 211543 150330 17.700459201695512
VT0.75_26 VT0.75 26 40100 69903 205280 135377 15.844686329588015
VT0.75_26 VT0.75 26 40200 74120 188360 114240 13.228346456692913
VT0.75_26 VT0.75 26 40300 82301 189684 107383 12.463207985143919
VT0.75_26 VT0.75 26 40400 64810 241566 176756 20.78259847148736
VT0.75_26 VT0.75 26 40500 66531 222113 155582 18.31885081832097
VT0.75_26 VT0.75 26 40600 65604 220797 155193 18.225836758661185
VT0.75_26 VT0.75 26 40700 65893 208854 142961 16.732326779026216
VT0.75_26 VT0.75 26 40800 70047 223278 153231 18.172556925996204
VT0.75_26 VT0.75 26 40900 58809 241943 183134 21.611281567146566
VT0.75_26 VT0.75 26 41000 58595 242253 183658 21.576362781954888
VT0.75_26 VT0.75 26 41100 63542 241063 177521 20.855380639097746
VT0.75_26 VT0.75 26 41200 68817 229226 160409 18.82292888993194
VT0.75_26 VT0.75 26 41300 61021 203444 142423 16.814994096812278
VT0.75_26 VT0.75 26 41400 69244 181527 112283 13.143275196066956
VT0.75_26 VT0.75 26 41500 65938 173788 107850 12.507248057520584
VT0.75_26 VT0.75 26 41600 69301 191132 121831 14.189494525972513
VT0.75_26 VT0.75 26 41700 75292 211501 136209 15.873324787320826
VT0.75_26 VT0.75 26 41800 69937 185243 115306 13.475049666939348
VT0.75_26 VT0.75 26 41900 68266 195320 127054 14.751422268663648
VT0.75_26 VT0.75 26 42000 68453 222913 154460 18.054938632378725
VT0.75_26 VT0.75 26 42100 61753 243221 181468 21.22929340196537
VT0.75_26 VT0.75 26 42200 63716 232366 168650 19.72514619883041
VT0.75_26 VT0.75 26 42300 68421 242272 173851 20.630236145722083
VT0.75_26 VT0.75 26 42400 67592 266299 198707 23.333372475340536
VT0.75_26 VT0.75 26 42500 67811 229118 161307 18.98176041421511
VT0.75_26 VT0.75 26 42600 70740 212912 142172 16.69469234382339
VT0.75_26 VT0.75 26 42700 65032 213927 148895 17.289247561542034
VT0.75_26 VT0.75 26 42800 64691 217324 152633 17.721235341925
VT0.75_26 VT0.75 26 42900 66270 236061 169791 20.0532656194638
VT0.75_26 VT0.75 26 43000 80228 218378 138150 16.308582221697556
VT0.75_26 VT0.75 26 43100 70367 211086 140719 16.38553795994411
VT0.75_26 VT0.75 26 43200 66129 205211 139082 16.316518066635382
VT0.75_26 VT0.75 26 43300 60797 224793 163996 19.205527579341844
VT0.75_26 VT0.75 26 43400 65331 228737 163406 19.111812865497075
VT0.75_26 VT0.75 26 43500 70944 198571 127627 14.955120693695806
VT0.75_26 VT0.75 26 43600 63672 187081 123409 14.373282087118564
VT0.75_26 VT0.75 26 43700 70720 187093 116373 13.665218412400188
VT0.75_26 VT0.75 26 43800 71881 178229 106348 12.43399976616392
VT0.75_26 VT0.75 26 43900 63490 183023 119533 14.034636609134672
VT0.75_26 VT0.75 26 44000 67369 190904 123535 14.513040413533835
VT0.75_26 VT0.75 26 44100 65943 204713 138770 16.26274463846244
VT0.75_26 VT0.75 26 44200 73892 201221 127329 14.90448320262203
VT0.75_26 VT0.75 26 44300 67213 203058 135845 15.873451741060995
VT0.75_26 VT0.75 26 44400 65385 215853 150468 17.66056338028169
VT0.75_26 VT0.75 26 44500 74726 200868 126142 14.677914824296021
VT0.75_26 VT0.75 26 44600 63478 206191 142713 16.841279206986076
VT0.75_26 VT0.75 26 44700 65631 224779 159148 18.923662306777647
VT0.75_26 VT0.75 26 44800 65268 231661 166393 19.568740444548983
VT0.75_26 VT0.75 26 44900 70771 235030 164259 19.46657975823655
VT0.75_26 VT0.75 26 45000 72473 222411 149938 17.650147145379634
VT0.75_26 VT0.75 26 45100 64785 247818 183033 21.32257688723206
VT0.75_26 VT0.75 26 45200 61533 240860 179327 21.199550774323207
VT0.75_26 VT0.75 26 45300 59956 228275 168319 19.851279632032078
VT0.75_26 VT0.75 26 45400 67255 210430 143175 16.836194731890874
VT0.75_26 VT0.75 26 45500 63136 205549 142413 16.602121706691538
VT0.75_26 VT0.75 26 45600 72829 207157 134328 15.91563981042654
VT0.75_26 VT0.75 26 45700 68453 180166 111713 13.000465495170488
VT0.75_26 VT0.75 26 45800 64634 171409 106775 12.505856172405716
VT0.75_26 VT0.75 26 45900 53664 166731 113067 13.197968950624489
VT0.75_26 VT0.75 26 46000 60362 171459 111097 12.998361998361998
VT0.75_26 VT0.75 26 46100 62675 180096 117421 13.762423816221284
VT0.75_26 VT0.75 26 46200 60047 191483 131436 15.461239854134808
VT0.75_26 VT0.75 26 46300 66521 206182 139661 16.355662255533435
VT0.75_26 VT0.75 26 46400 67024 215178 148154 17.307710280373833
VT0.75_26 VT0.75 26 46500 66139 211185 145046 17.018186084711957
